# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,112.55490152018963,180.0,338.63820314679884,0.00295300409318113,0.0,0.0
 0.0000011714833009078803,0.0004391593997779275,374.8746562905218,320000000.00000006,112.55490152018963,179.79536334788344,338.63820314679884,0.00295300409318113,0.0,0.0
 0.000002023676325271519,0.0013104850782286208,1022.451080377408,759894068.0961959,125.30317526074549,179.59072669576685,66.97925001769482,0.01492999697273135,14959373.49413934,17553973180324.97
 0.0000028639683211984172,0.002624740654344986,1564.0462868703798,644532149.6791794,129.49795183476067,179.38609004365028,23.43631397271113,0.04266882587271975,4992046.329547702,-11861742362066.666
 0.0000037004089100623388,0.004381768352533999,2100.6007140034417,641473446.2633216,131.56013255572296,179.18145339153372,10.79750718276746,0.09261396941656812,2465424.0222407086,-3020683526057.394
 0.00000453433922378719,0.006579274302840004,2635.119402831849,640963255.5997573,132.78339591959624,178.97681673941713,5.84427254535918,0.17110769428336808,1466865.208927878,-1197412777636.8347
 0.000005366059001758564,0.009214268547313317,3168.1274321746423,640850492.5094352,133.59248935038937,178.77218008730057,3.516416469651913,0.284380422123034,972795.7086298584,-594033607693.0759
 0.000006195630402059356,0.012283467545255097,3699.740609221733,640828718.1240026,134.1671203137878,178.567543435184,2.280251862802544,0.43854804651752366,692684.1537570581,-337658162722.6244
 0.000007023051923954388,0.015783442664499017,4229.978344324395,640831451.7711189,134.59624871360123,178.36290678306742,1.5634522046464827,0.6396102145163518,518633.3548958422,-210353241069.4246
 0.000007848305026699013,0.019710685373474875,4758.834224209087,640840825.8337035,134.9289113486578,178.15827013095085,1.119258301736743,0.8934488119930037,403103.7677413118,-139992914622.55923
 0.000008671368031120625,0.024061639529965043,5286.295378502284,640851491.8780226,135.19434690775483,177.9536334788343,0.8293067102462296,1.2058264905430343,322497.25436701364,-97934803218.30594
 0.000009492220311447154,0.02883271886113596,5812.348269621687,640861825.8453801,135.41106728048254,177.7489968267177,0.6319573796157623,1.5823851928242567,264018.7253198419,-71241233591.88261
 0.00001031084336663342,0.03402031709799948,6336.980376985786,640871404.7819324,135.59136169721273,177.54436017460114,0.49293995237559174,2.0286446557654103,220241.06893639275,-53477184775.21761
 0.000011127220871083594,0.03962081418044107,6860.180556069448,640880200.9262049,135.74370787372035,177.33972352248458,0.392156725560853,2.5500008920408654,186612.41359193713,-41192530613.76833
 0.000011941338418120533,0.04563058022914603,7381.938972545311,640888307.0692365,135.8741429693906,177.13508687036799,0.3172866016480304,3.1517246388781057,160216.53893222645,-32422682394.920868
 0.000012761592950242184,0.0520459781838924,7821.228293798574,535552446.2839689,135.98708265392526,176.93045021825142,0.2604872301767249,3.8389597805679765,137688.58337489032,-27464591386.12235
 0.000013613766378713784,0.0588633656116652,7999.999999999991,209783243.91321343,136.0858311289253,176.72581356613483,0.21660391418519173,4.616721741902694,115878.3783920066,-25593622441.386143
 0.000014515732674687946,0.06607909597945849,7999.999999999997,0.0000070584266184075624,136.17291007213964,176.52117691401827,0.1821528181642806,5.489895847222724,96543.45578434154,-21436413637.587788
 0.000015467035623666885,0.07368951957129001,8000.000000000011,0.000014340773926157523,136.2502773061076,176.3165402619017,0.15472126558477484,6.463235652968986,81327.65072471909,-15994699770.408594
 0.000016467218697562518,0.08169098416245509,8000.000000000009,-0.0000018186564550238168,136.31947603298147,176.11190360978512,0.13260205527526567,7.541361240020919,69186.06071221245,-12139367611.187536
 0.00001751582511778446,0.0900798355242306,7999.999999999989,-0.00001908140466541248,136.3817390610967,175.90726695766855,0.114563842229529,8.728757525402273,59376.928192035906,-9354446369.020334
 0.00001861239790322591,0.0988524178077622,7999.999999999999,0.000009123372248814925,136.43806310002535,175.702630305552,0.09970315936817029,10.029772439881627,51363.703054131314,-7307517790.2383175
 0.000019756479907284226,0.10800507384022873,7999.999999999993,-0.000005564691070943533,136.48926269323857,175.4979936534354,0.08734680897373727,11.448615144036594,44751.681288234875,-5779325033.0327015
 0.00002094761384679322,0.1175341453563007,8000.000000000011,0.000015271073581327663,136.53601001419025,175.29335700131884,0.07698612109224519,12.989354260384083,39246.065787475745,-4622163232.985054
 0.000022185342324898983,0.1274359731811468,8000.000000000003,-0.0000066132859191246,136.57886466756025,175.08872034920228,0.06823183174507845,14.655916079405706,34623.63040688517,-3734611800.8570247
 0.00002346920784933718,0.13770689737665237,7999.999999999997,-0.000004250420395878664,136.61829630620767,174.88408369708569,0.06078257872359684,16.452082504551306,30713.21559526844,-3045813394.9253526
 0.00002479875284718118,0.14834325735940437,7999.999999999997,0.0,136.6547020063281,174.67944704496912,0.05440255595426914,18.381489296947763,27382.074453652163,-2505474539.7997656
 0.000026173519676845615,0.15934139199671984,7999.999999999996,-6.615628789901237e-7,136.68841976529197,174.47481039285256,0.04890543735467748,20.44762411074434,24526.165627737395,-2077376878.9663506
 0.00002759305063793833,0.17069763968546156,8000.000000000002,0.000003844205135502612,136.71973909531593,174.27017374073597,0.04414265675905469,22.653824518499935,22063.153874315594,-1735088434.7924657
 0.00002905688797940627,0.1824083384172051,8000.000000000008,0.000004349160068581243,136.74890941676063,174.0655370886194,0.039994758657017605,25.003276268665193,19927.296987426646,-1459080750.561467
